image_path,label
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Grasp__f000169.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Grasp__f000175.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Grasp__f000179.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000000.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000001.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000013.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000025.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000037.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000054.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000059.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000074.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000089.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000107.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000119.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000137.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000154.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000167.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000179.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Relax__f000182.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000000.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000014.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000029.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000044.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000053.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000059.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000071.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000088.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000099.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000108.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000111.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000121.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000146.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000164.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000175.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest post__f000179.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000000.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000006.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000017.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000029.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000044.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000056.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000064.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000082.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000100.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000108.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000119.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000132.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000140.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000149.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000164.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__Rest__f000179.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000000.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000014.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000021.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000027.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000029.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000036.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000044.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000046.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000053.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000059.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000064.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000071.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000077.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000083.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000088.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\003__doppler__f000091.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000000.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000015.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000029.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000044.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000060.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000083.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000104.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000117.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000134.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000149.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000179.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000194.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000218.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000239.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000254.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Grasp__f000284.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000000.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000029.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000051.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000074.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000100.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000131.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000149.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000164.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000179.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000194.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000224.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000236.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000254.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000265.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000272.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Relax__f000284.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000000.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000014.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000029.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000044.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000074.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000089.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000109.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000134.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000149.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000179.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000194.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000224.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000239.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000269.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000282.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest post__f000289.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000000.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000028.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000044.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000051.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000074.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000101.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000113.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000123.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000156.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000173.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000194.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000209.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000235.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000254.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000269.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__Rest__f000289.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000000.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000014.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000029.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000044.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000049.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000059.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000069.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000076.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000086.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000091.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000104.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000119.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000132.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000137.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000141.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\004__doppler__f000145.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000000.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000014.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000036.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000044.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000056.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000074.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000089.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000119.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000134.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000164.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000179.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000194.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000224.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000234.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000254.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Grasp__f000284.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Relax__f000000.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Relax__f000029.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Relax__f000059.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Relax__f000081.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Relax__f000096.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Relax__f000107.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Relax__f000127.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Relax__f000137.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Relax__f000163.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Relax__f000178.png,1
C:\Users\User\Desktop\code\Traking\ckpt\texture_pretrain_cache\auto_data\tab_v4_626a08f39006f858c340c8f6\roi_images\005__Relax__f000198.png,1
